gene_id	expr_jan	expr_gte	expr_tcgan	satisf_jan	satisf_gte	satisf_tcgan	curr_sel	member_code
24181	6.825	5.143	10.774	1	0	1	0	1
24182	5.979	1.354	6.97	1	1	1	1	1
24183	4.277	4.019	9.351	1	0	1	0	1
24184	7.422	1.811	8.305	1	0	1	0	1
24185	1.268	1.268	6.28	0	1	1	0	1
24186	6.701	4.479	11.985	1	0	1	0	1
24187	5.549	4.726	12.411	1	0	1	0	1
24188	3.335	4.755	12.496	1	0	1	0	1
24189	7.388	3.806	11.371	1	0	1	0	1
24190	1.689	2.192	4.685	1	0	0	0	1
24191	8.558	3.255	11.341	1	0	1	0	1
24192	6.0	2.499	9.367	1	0	1	0	1
24193	3.984	4.051	9.89	1	0	1	0	1
24194	5.385	4.028	9.244	1	0	1	0	1
24195	4.548	5.762	11.413	1	0	1	0	1
24196	7.836	4.059	12.486	1	0	1	0	1
24197	8.031	3.702	11.622	1	0	1	0	1
24198	9.133	4.631	11.699	1	0	1	0	1
24199	5.732	4.97	9.573	1	0	1	0	1
24200	4.408	3.788	9.401	1	0	1	0	1
24201	3.228	5.526	11.295	1	0	1	0	1
24202	5.197	2.817	8.133	1	0	1	0	1
24203	8.896	3.912	12.255	1	0	1	0	1
24204	6.501	0.514	2.19	1	1	0	0	1
24205	8.653	3.644	7.836	1	0	1	0	1
24206	2.511	1.909	3.106	1	0	0	0	1
24207	3.58	0.388	1.94	1	1	0	0	1
24208	7.414	0.567	4.139	1	1	0	0	1
24209	7.982	0.293	5.264	1	1	0	0	1
24210	3.269	6.431	7.377	1	0	1	0	1
24211	4.504	4.331	7.724	1	0	1	0	1
24212	6.451	2.322	8.892	1	0	1	0	1
24213	11.104	0.679	5.445	1	1	0	0	1
24214	7.903	0.153	1.81	1	1	0	0	1
24215	7.535	3.522	10.958	1	0	1	0	1
24216	7.381	4.444	12.25	1	0	1	0	1
24217	2.571	3.581	9.316	1	0	1	0	1
24218	8.403	2.404	6.781	1	0	1	0	1
24219	8.312	1.875	5.375	1	0	0	0	1
24220	6.755	0.844	1.499	1	1	0	0	1
24221	3.526	0.015	1.603	1	1	0	0	4
24222	7.509	0.443	1.388	1	1	0	0	1
24223	5.795	2.859	8.191	1	0	1	0	1
24224	1.459	3.778	7.139	0	0	1	0	1
24225	7.315	2.137	10.745	1	0	1	0	1
24226	5.709	1.065	8.844	1	1	1	1	1
24227	4.898	2.681	9.24	1	0	1	0	1
24228	5.936	2.031	7.571	1	0	1	0	1
24229	1.753	3.962	9.102	1	0	1	0	1
24230	1.641	4.595	8.863	1	0	1	0	1
24231	6.031	6.683	11.346	1	0	1	0	1
24232	5.597	2.761	8.775	1	0	1	0	1
24233	3.497	2.087	10.037	1	0	1	0	1
24234	5.126	2.457	6.462	1	0	1	0	7
24235	3.343	3.996	10.385	1	0	1	0	1
24236	2.757	3.676	9.183	1	0	1	0	1
24237	7.493	2.951	10.462	1	0	1	0	1
24238	6.765	3.546	11.525	1	0	1	0	1
24239	8.344	2.385	6.178	1	0	0	0	1
24240	6.425	4.057	9.978	1	0	1	0	1
24241	3.87	1.749	5.093	1	1	0	0	6
24242	4.276	3.255	9.57	1	0	1	0	1
24243	10.512	0.659	3.975	1	1	0	0	6
24244	7.326	4.568	9.774	1	0	1	0	1
24245	7.088	5.192	11.601	1	0	1	0	1
24246	6.673	4.072	9.345	1	0	1	0	1
24247	3.487	4.125	9.889	1	0	1	0	1
24248	2.071	3.694	9.658	1	0	1	0	1
24249	5.077	4.507	10.491	1	0	1	0	1
24250	3.134	0.641	2.648	1	1	0	0	1
24251	5.821	5.755	10.148	1	0	1	0	1
24252	6.68	6.558	11.086	1	0	1	0	1
24253	4.928	5.406	11.769	1	0	1	0	1
24254	4.749	3.55	10.907	1	0	1	0	1
24255	4.747	1.674	7.55	1	1	1	1	1
24256	4.363	4.942	5.817	1	0	0	0	1
24257	2.264	2.408	8.542	1	0	1	0	1
24258	5.753	3.823	9.484	1	0	1	0	1
24259	5.979	4.726	12.121	1	0	1	0	1
24260	1.373	4.681	9.994	0	0	1	0	1
24261	5.009	4.763	12.601	1	0	1	0	1
24262	1.998	0.282	5.902	1	1	0	0	1
24263	6.31	7.051	13.13	1	0	1	0	1
24264	1.913	0.098	0.108	1	1	0	0	1
24265	3.719	5.541	11.548	1	0	1	0	1
24266	2.536	7.988	13.624	1	0	1	0	1
24267	4.299	6.598	12.897	1	0	1	0	1
24268	3.519	5.558	11.723	1	0	1	0	1
24269	2.074	10.574	14.674	1	0	1	0	1
24270	1.26	5.771	9.511	0	0	1	0	1
24271	5.11	5.579	12.908	1	0	1	0	1
24272	5.123	8.463	15.105	1	0	1	0	1
24273	0.901	0.54	9.447	0	1	1	0	1
24274	3.973	7.577	14.14	1	0	1	0	1
24275	2.018	0.31	7.267	1	1	1	1	1
24276	1.479	3.109	8.108	0	0	1	0	1
24277	3.776	6.345	14.056	1	0	1	0	1
24278	5.608	8.347	14.935	1	0	1	0	1
24279	5.015	6.632	13.014	1	0	1	0	1
24280	5.239	6.053	11.89	1	0	1	0	1
24281	1.385	4.226	10.381	0	0	1	0	1
24282	1.477	5.443	10.031	0	0	1	0	1
24283	4.67	1.912	6.824	1	0	1	0	1
24284	3.456	7.392	10.387	1	0	1	0	1
24285	4.959	7.702	13.081	1	0	1	0	1
24286	1.647	0.192	4.013	1	1	0	0	1
24287	4.495	3.646	9.666	1	0	1	0	1
24288	7.426	5.764	12.604	1	0	1	0	1
24289	9.047	4.161	11.472	1	0	1	0	1
24290	4.816	7.352	11.725	1	0	1	0	1
24291	6.764	4.851	11.335	1	0	1	0	1
24292	3.792	5.149	11.543	1	0	1	0	1
24293	2.438	5.792	11.006	1	0	1	0	1
24294	3.504	4.132	11.987	1	0	1	0	1
24295	7.882	5.785	12.541	1	0	1	0	1
24296	6.689	5.749	11.765	1	0	1	0	1
24297	9.486	5.923	13.457	1	0	1	0	1
24298	7.846	7.647	13.641	1	0	1	0	1
24299	4.439	6.09	11.522	1	0	1	0	1
24300	5.945	3.797	10.658	1	0	1	0	1
24301	5.439	5.32	10.414	1	0	1	0	1
24302	8.404	6.162	12.738	1	0	1	0	1
24303	6.343	4.015	10.941	1	0	1	0	1
24304	5.821	4.06	10.096	1	0	1	0	1
24305	3.895	6.162	11.004	1	0	1	0	1
24306	4.565	3.909	9.692	1	0	1	0	1
24307	7.597	2.228	9.233	1	0	1	0	1
24308	4.724	4.364	9.365	1	0	1	0	1
24309	3.644	2.122	7.422	1	0	1	0	1
24310	3.437	4.831	11.765	1	0	1	0	1
24311	4.546	3.663	11.149	1	0	1	0	1
24312	5.644	3.21	9.413	1	0	1	0	1
24313	3.749	5.23	10.79	1	0	1	0	1
24314	4.966	1.961	11.227	1	0	1	0	1
24315	4.829	4.941	10.549	1	0	1	0	1
24316	3.33	5.668	11.789	1	0	1	0	1
24317	1.58	3.992	9.199	0	0	1	0	1
24318	4.868	7.087	12.037	1	0	1	0	1
24319	5.843	4.0	11.105	1	0	1	0	1
24320	6.589	4.674	9.793	1	0	1	0	1
24321	7.822	4.916	11.914	1	0	1	0	1
24322	2.919	2.973	13.082	1	0	1	0	1
24323	1.299	6.094	11.199	0	0	1	0	1
24324	5.627	5.564	12.086	1	0	1	0	1
24325	5.901	5.659	12.508	1	0	1	0	1
24326	1.873	3.223	10.414	1	0	1	0	1
24327	2.963	6.222	12.636	1	0	1	0	1
24328	8.917	3.13	9.914	1	0	1	0	1
24329	6.027	5.179	11.427	1	0	1	0	1
24330	2.345	2.884	9.164	1	0	1	0	1
24331	5.594	1.299	6.877	1	1	1	1	1
24332	1.171	5.472	11.322	0	0	1	0	1
24333	5.0	8.602	14.247	1	0	1	0	1
24334	7.501	7.872	15.925	1	0	1	0	1
24335	6.991	7.002	12.84	1	0	1	0	1
24336	5.744	11.629	16.473	1	0	1	0	1
24337	5.445	5.215	11.75	1	0	1	0	1
24338	1.416	7.385	11.527	0	0	1	0	1
24339	4.156	7.832	16.6	1	0	1	0	1
24340	3.798	6.787	8.226	1	0	1	0	1
24341	3.956	5.088	10.152	1	0	1	0	1
24342	1.061	3.466	8.677	0	0	1	0	1
24343	2.826	2.362	9.073	1	0	1	0	1
24344	3.352	4.453	10.432	1	0	1	0	1
24345	5.615	0.74	2.599	1	1	0	0	1
24346	2.078	6.978	10.32	1	0	1	0	1
24347	2.309	10.65	16.456	1	0	1	0	1
24348	4.172	12.113	13.357	1	0	1	0	1
24349	3.786	10.782	17.272	1	0	1	0	1
24350	1.766	6.785	9.177	1	0	1	0	1
24351	1.435	5.015	10.818	0	0	1	0	1
24352	1.784	4.78	11.009	1	0	1	0	1
24353	2.816	2.817	11.742	1	0	1	0	1
24354	4.123	6.296	11.957	1	0	1	0	1
24355	3.776	6.084	12.333	1	0	1	0	1
24356	3.581	5.051	10.083	1	0	1	0	1
24357	3.866	2.179	8.434	1	0	1	0	1
24358	8.683	3.223	9.603	1	0	1	0	1
24359	7.652	8.218	15.345	1	0	1	0	1
24360	6.903	3.504	10.582	1	0	1	0	1
24361	5.829	3.55	11.354	1	0	1	0	1
24362	6.737	4.818	10.886	1	0	1	0	1
24363	3.323	6.784	11.937	1	0	1	0	1
24364	5.658	3.557	9.605	1	0	1	0	1
24365	2.007	1.995	14.272	1	0	1	0	1
24366	1.368	1.258	2.902	0	1	0	0	1
24367	4.971	3.578	8.096	1	0	1	0	1
24368	2.573	6.525	6.514	1	0	1	0	1
24369	1.391	9.184	13.127	0	0	1	0	1
24370	9.383	6.069	9.69	1	0	1	0	6
24371	2.032	3.665	7.311	1	0	1	0	1
24372	4.019	6.52	7.062	1	0	1	0	1
24373	7.301	3.048	10.931	1	0	1	0	1
24374	5.973	3.688	8.692	1	0	1	0	1
24375	3.582	4.763	11.031	1	0	1	0	1
24376	4.666	5.96	13.121	1	0	1	0	1
24377	4.66	3.29	10.225	1	0	1	0	1
24378	2.996	4.182	9.708	1	0	1	0	1
24379	8.488	5.647	12.326	1	0	1	0	1
24380	7.493	3.612	11.059	1	0	1	0	1
24381	9.824	7.377	13.779	1	0	1	0	1
24382	7.136	5.422	12.969	1	0	1	0	1
24383	5.675	6.403	12.501	1	0	1	0	1
24384	5.051	6.57	12.168	1	0	1	0	1
24385	5.585	6.701	12.261	1	0	1	0	1
24386	5.95	6.771	12.008	1	0	1	0	1
24387	6.126	5.141	11.874	1	0	1	0	1
24388	7.266	5.976	11.967	1	0	1	0	1
24389	8.275	3.571	12.066	1	0	1	0	1
24390	8.61	4.072	12.006	1	0	1	0	1
24391	4.649	3.646	10.265	1	0	1	0	1
24392	5.148	5.175	11.611	1	0	1	0	1
24393	4.543	4.316	10.753	1	0	1	0	1
24394	3.56	7.741	12.084	1	0	1	0	1
24395	3.793	5.076	11.752	1	0	1	0	1
24396	1.659	0.028	2.827	1	1	0	0	6
24397	5.968	6.576	12.426	1	0	1	0	1
24398	5.716	6.442	12.329	1	0	1	0	1
24399	5.587	5.98	9.608	1	0	1	0	1
24400	5.213	1.708	10.131	1	1	1	1	1
24401	2.94	0.829	8.022	1	1	1	1	1
24402	6.063	3.911	10.626	1	0	1	0	1
24403	4.37	3.768	10.156	1	0	1	0	1
24404	6.266	5.4	11.431	1	0	1	0	1
24405	3.145	4.451	11.528	1	0	1	0	1
24406	6.661	5.173	9.807	1	0	1	0	1
24407	7.394	2.819	7.439	1	0	1	0	1
24408	7.924	6.572	12.315	1	0	1	0	1
24409	4.007	3.329	8.422	1	0	1	0	1
24410	6.744	5.06	12.13	1	0	1	0	1
24411	4.421	3.561	10.655	1	0	1	0	1
24412	1.732	5.095	11.988	1	0	1	0	1
24413	6.902	3.934	10.401	1	0	1	0	1
24414	4.865	5.334	10.903	1	0	1	0	1
24415	9.389	1.647	9.33	1	1	1	1	6
24416	7.201	3.896	11.63	1	0	1	0	1
24417	5.894	6.556	12.537	1	0	1	0	1
24418	3.023	3.6	11.264	1	0	1	0	1
24419	8.147	4.031	11.298	1	0	1	0	1
24420	6.962	5.071	10.353	1	0	1	0	1
24421	10.32	4.606	12.359	1	0	1	0	1
24422	5.025	4.515	10.184	1	0	1	0	1
24423	2.66	6.965	12.43	1	0	1	0	1
24424	5.91	2.361	9.363	1	0	1	0	1
24425	4.271	4.285	9.435	1	0	1	0	1
24426	9.403	4.004	11.822	1	0	1	0	1
24427	1.872	3.243	7.513	1	0	1	0	1
24428	3.101	3.521	10.78	1	0	1	0	1
24429	6.954	6.929	10.871	1	0	1	0	1
24430	5.866	7.52	14.224	1	0	1	0	1
24431	3.822	9.527	14.195	1	0	1	0	1
24432	2.979	7.014	12.674	1	0	1	0	1
24433	7.504	5.717	10.54	1	0	1	0	1
24434	3.897	5.604	11.173	1	0	1	0	1
24435	8.196	4.312	11.831	1	0	1	0	1
24436	7.099	5.147	12.691	1	0	1	0	1
24437	1.596	4.797	9.487	0	0	1	0	1
24438	1.046	4.65	10.2	0	0	1	0	1
24439	5.109	5.88	11.529	1	0	1	0	1
24440	3.821	0.899	11.555	1	1	1	1	1
24441	3.026	4.529	9.983	1	0	1	0	1
24442	7.342	4.75	12.254	1	0	1	0	1
24443	1.792	6.765	10.237	1	0	1	0	1
24444	5.583	4.801	10.805	1	0	1	0	1
24445	2.924	3.856	10.737	1	0	1	0	1
24446	5.892	3.771	11.006	1	0	1	0	1
24447	3.499	3.442	5.674	1	0	0	0	1
24448	3.498	5.02	10.694	1	0	1	0	1
24449	1.796	1.887	6.708	1	0	1	0	1
24450	4.079	1.889	8.464	1	0	1	0	1
24451	3.407	5.282	11.432	1	0	1	0	1
24452	2.857	5.635	11.754	1	0	1	0	1
24453	2.19	3.5	9.817	1	0	1	0	1
24454	3.902	4.093	12.468	1	0	1	0	1
24455	7.211	4.86	11.474	1	0	1	0	1
24456	3.721	5.288	11.328	1	0	1	0	1
24457	8.572	4.352	13.055	1	0	1	0	1
24458	6.253	3.52	12.177	1	0	1	0	1
24459	9.877	2.574	11.328	1	0	1	0	1
24460	3.952	3.168	9.243	1	0	1	0	1
24461	7.506	3.549	10.202	1	0	1	0	1
24462	1.331	1.325	3.399	0	1	0	0	1
24463	5.637	3.182	10.745	1	0	1	0	1
24464	7.129	3.923	11.197	1	0	1	0	1
24465	2.026	6.057	10.997	1	0	1	0	1
24466	6.119	4.883	12.623	1	0	1	0	1
24467	7.769	4.282	11.116	1	0	1	0	1
24468	7.13	4.665	11.263	1	0	1	0	1
24469	5.568	5.048	12.023	1	0	1	0	1
24470	1.771	2.261	6.887	1	0	1	0	1
24471	1.686	3.335	8.992	1	0	1	0	1
24472	4.351	0.199	2.534	1	1	0	0	6
24473	5.066	2.624	8.986	1	0	1	0	1
24474	5.637	2.822	9.641	1	0	1	0	1
24475	2.109	3.127	9.266	1	0	1	0	1
24476	4.305	4.841	10.314	1	0	1	0	1
24477	2.455	0.784	9.135	1	1	1	1	1
24478	7.126	7.356	12.342	1	0	1	0	1
24479	8.059	5.209	11.531	1	0	1	0	1
24480	6.558	4.591	10.602	1	0	1	0	1
24481	7.998	4.354	10.015	1	0	1	0	1
24482	2.273	4.943	11.58	1	0	1	0	1
24483	6.354	5.577	10.127	1	0	1	0	1
24484	3.29	3.328	10.356	1	0	1	0	1
24485	3.778	3.017	9.582	1	0	1	0	1
24486	4.319	2.664	8.35	1	0	1	0	1
24487	8.73	7.849	13.24	1	0	1	0	1
24488	6.409	7.723	12.403	1	0	1	0	1
24489	4.057	6.68	12.39	1	0	1	0	1
24490	4.007	2.979	9.517	1	0	1	0	1
24491	1.285	5.906	11.449	0	0	1	0	1
24492	5.729	5.984	11.449	1	0	1	0	1
24493	4.89	1.223	4.677	1	1	0	0	1
24494	3.801	4.105	9.864	1	0	1	0	1
24495	4.196	4.047	10.076	1	0	1	0	1
24496	8.892	3.148	5.077	1	0	0	0	6
24497	6.742	2.394	6.363	1	0	1	0	1
24498	5.932	1.259	6.647	1	1	1	1	7
24499	6.648	1.762	5.82	1	1	0	0	6
24500	2.499	3.073	9.813	1	0	1	0	1
24501	4.244	4.174	10.47	1	0	1	0	1
24502	3.751	3.634	9.457	1	0	1	0	1
24503	6.809	4.647	10.241	1	0	1	0	1
24504	5.184	3.503	10.434	1	0	1	0	1
24505	1.427	5.954	11.74	0	0	1	0	1
24506	2.793	5.256	12.483	1	0	1	0	1
24507	2.267	2.549	8.983	1	0	1	0	1
24508	1.114	4.343	8.758	0	0	1	0	1
24509	3.207	0.617	0.958	1	1	0	0	1
24510	6.827	4.682	10.941	1	0	1	0	1
24511	5.843	6.157	12.924	1	0	1	0	1
24512	3.359	3.777	9.962	1	0	1	0	1
24513	3.358	3.502	9.575	1	0	1	0	1
24514	5.712	5.96	12.278	1	0	1	0	1
24515	2.03	7.002	14.093	1	0	1	0	1
24516	8.574	7.086	13.885	1	0	1	0	1
24517	4.348	7.463	13.388	1	0	1	0	1
24518	4.479	6.532	13.241	1	0	1	0	1
24519	6.506	6.879	13.163	1	0	1	0	1
24520	7.742	4.561	11.276	1	0	1	0	1
24521	7.372	6.844	12.581	1	0	1	0	1
24522	1.31	7.062	9.401	0	0	1	0	1
24523	1.416	0.419	0.572	0	1	0	0	1
24524	5.432	4.787	10.714	1	0	1	0	1
24525	1.953	8.466	11.195	1	0	1	0	1
24526	3.968	4.708	10.705	1	0	1	0	1
24527	1.394	5.715	12.141	0	0	1	0	1
24528	5.971	5.71	12.342	1	0	1	0	1
24529	6.083	5.314	10.119	1	0	1	0	1
24530	7.007	1.408	7.344	1	1	1	1	6
24531	6.594	5.722	10.691	1	0	1	0	1
24532	3.862	3.144	10.216	1	0	1	0	1
24533	2.971	3.725	11.551	1	0	1	0	1
24534	2.457	1.942	8.891	1	0	1	0	1
24535	2.517	1.978	8.408	1	0	1	0	1
24536	7.492	5.511	5.042	1	0	0	0	1
24537	5.923	1.649	7.714	1	1	1	1	1
24538	2.481	2.339	7.546	1	0	1	0	1
24539	7.423	3.861	9.356	1	0	1	0	1
24540	2.933	5.779	10.561	1	0	1	0	1
24541	2.974	2.537	6.143	1	0	0	0	4
24542	4.377	7.112	13.607	1	0	1	0	1
24543	9.047	4.244	11.2	1	0	1	0	1
24544	9.11	3.435	11.008	1	0	1	0	1
24545	5.121	4.929	10.453	1	0	1	0	1
24546	5.203	3.704	10.111	1	0	1	0	1
24547	2.058	3.347	3.512	1	0	0	0	1
24548	2.093	4.188	10.307	1	0	1	0	1
24549	2.808	1.702	6.624	1	1	1	1	1
24550	2.991	2.788	0.687	1	0	0	0	1
24551	1.761	3.678	8.484	1	0	1	0	1
24552	7.645	0.125	0.585	1	1	0	0	6
24553	1.842	6.744	9.992	1	0	1	0	1
24554	2.962	0.556	9.719	1	1	1	1	1
24555	1.401	4.631	6.807	0	0	1	0	1
24556	3.422	5.511	6.596	1	0	1	0	1
24557	6.124	4.041	10.556	1	0	1	0	1
24558	5.404	2.499	9.129	1	0	1	0	1
24559	6.469	5.467	10.253	1	0	1	0	1
24560	3.805	2.646	7.814	1	0	1	0	6
24561	5.363	3.568	9.806	1	0	1	0	1
24562	8.55	4.864	11.516	1	0	1	0	1
24563	7.692	2.479	10.831	1	0	1	0	1
24564	1.634	4.997	10.328	1	0	1	0	1
24565	4.431	3.784	9.628	1	0	1	0	1
24566	7.09	2.577	10.654	1	0	1	0	6
24567	4.543	8.007	13.318	1	0	1	0	1
24568	9.519	4.256	12.368	1	0	1	0	1
24569	1.262	1.853	6.477	0	0	1	0	1
24570	7.534	3.857	11.809	1	0	1	0	1
24571	2.344	4.676	11.428	1	0	1	0	1
24572	1.787	2.568	5.41	1	0	0	0	1
24573	4.701	5.013	7.494	1	0	1	0	1
24574	2.187	5.421	10.281	1	0	1	0	1
24575	1.636	6.444	12.277	1	0	1	0	1
24576	5.373	5.542	11.451	1	0	1	0	1
24577	7.235	5.67	10.219	1	0	1	0	1
24578	4.224	4.747	10.248	1	0	1	0	1
24579	3.333	3.813	8.178	1	0	1	0	1
24580	5.544	5.279	12.687	1	0	1	0	1
24581	2.671	3.516	9.034	1	0	1	0	1
24582	6.773	1.366	10.397	1	1	1	1	1
24583	3.252	6.065	10.591	1	0	1	0	1
24584	3.793	7.928	7.681	1	0	1	0	1
24585	5.325	4.006	10.649	1	0	1	0	1
24586	9.614	4.831	11.752	1	0	1	0	1
24587	2.975	8.255	13.818	1	0	1	0	1
24588	4.093	2.368	8.026	1	0	1	0	1
24589	4.323	4.26	12.063	1	0	1	0	1
24590	5.123	2.825	10.969	1	0	1	0	1
24591	3.335	3.706	10.635	1	0	1	0	1
24592	7.534	4.475	11.521	1	0	1	0	1
24593	8.899	2.232	10.741	1	0	1	0	1
24594	7.616	1.179	7.009	1	1	1	1	1
24595	5.413	0.118	0.996	1	1	0	0	6
24596	9.21	4.022	10.499	1	0	1	0	1
24597	7.948	2.495	11.016	1	0	1	0	4
24598	6.795	2.273	10.217	1	0	1	0	1
24599	2.725	4.17	11.064	1	0	1	0	1
24600	3.457	4.632	10.882	1	0	1	0	1
24601	1.892	2.247	8.635	1	0	1	0	1
24602	4.467	1.656	9.917	1	1	1	1	1
24603	5.553	4.089	10.894	1	0	1	0	1
24604	1.236	6.04	11.95	0	0	1	0	1
24605	4.698	3.341	8.553	1	0	1	0	1
24606	3.472	3.268	9.606	1	0	1	0	1
24607	7.662	4.43	9.681	1	0	1	0	1
24608	6.187	8.36	13.187	1	0	1	0	1
24609	4.792	9.51	12.722	1	0	1	0	1
24610	6.847	3.458	10.991	1	0	1	0	1
24611	5.183	5.809	11.849	1	0	1	0	1
24612	7.493	4.478	11.638	1	0	1	0	1
24613	8.547	2.787	11.427	1	0	1	0	1
24614	6.75	3.163	8.906	1	0	1	0	1
24615	5.362	1.264	7.267	1	1	1	1	1
24616	5.379	3.673	9.586	1	0	1	0	1
24617	9.05	5.371	11.763	1	0	1	0	1
24618	5.651	3.487	10.04	1	0	1	0	1
24619	5.27	4.504	10.395	1	0	1	0	1
24620	1.647	6.477	12.49	1	0	1	0	1
24621	5.196	4.053	11.395	1	0	1	0	1
24622	8.398	3.955	11.021	1	0	1	0	1
24623	6.934	4.428	10.757	1	0	1	0	1
24624	2.523	3.18	9.496	1	0	1	0	1
24625	4.999	5.431	10.921	1	0	1	0	1
24626	2.942	3.373	8.405	1	0	1	0	1
24627	5.036	4.507	10.643	1	0	1	0	1
24628	3.848	3.863	10.524	1	0	1	0	1
24629	6.066	2.88	10.428	1	0	1	0	1
24630	9.461	5.382	11.556	1	0	1	0	1
24631	5.099	3.715	8.076	1	0	1	0	1
24632	2.405	8.365	12.035	1	0	1	0	1
24633	5.894	4.662	12.235	1	0	1	0	1
24634	5.319	4.81	9.892	1	0	1	0	1
24635	5.309	5.03	11.057	1	0	1	0	1
24636	8.489	5.451	9.789	1	0	1	0	1
24637	8.438	3.568	11.901	1	0	1	0	1
24638	8.819	4.039	10.917	1	0	1	0	1
24639	6.851	7.617	13.417	1	0	1	0	1
24640	3.727	4.851	10.704	1	0	1	0	1
24641	4.429	3.468	11.719	1	0	1	0	1
24642	3.648	3.683	10.741	1	0	1	0	1
24643	2.482	4.136	11.945	1	0	1	0	1
24644	3.969	3.55	11.277	1	0	1	0	1
24645	7.053	4.34	12.321	1	0	1	0	1
24646	7.352	3.958	11.802	1	0	1	0	1
24647	6.517	2.907	10.854	1	0	1	0	1
24648	6.483	5.539	12.042	1	0	1	0	1
24649	4.432	5.957	11.271	1	0	1	0	1
24650	6.327	4.67	12.265	1	0	1	0	1
24651	2.901	4.699	11.118	1	0	1	0	1
24652	2.748	1.465	4.727	1	1	0	0	1
24653	8.117	8.203	15.613	1	0	1	0	1
24654	2.343	8.097	14.053	1	0	1	0	1
24655	7.118	7.353	14.059	1	0	1	0	1
24656	6.546	1.324	4.54	1	1	0	0	6
24657	6.466	6.87	14.955	1	0	1	0	1
24658	5.43	7.668	13.733	1	0	1	0	1
24659	7.637	6.595	13.24	1	0	1	0	1
24660	3.482	9.031	6.985	1	0	1	0	1
24661	9.426	8.395	13.638	1	0	1	0	1
24662	2.018	6.416	13.348	1	0	1	0	1
24663	5.653	5.486	11.042	1	0	1	0	1
24664	4.09	6.026	10.705	1	0	1	0	1
24665	2.327	3.911	9.462	1	0	1	0	1
24666	7.72	6.694	13.123	1	0	1	0	1
24667	5.413	4.494	12.904	1	0	1	0	1
24668	2.626	5.057	10.61	1	0	1	0	1
24669	7.502	9.117	15.083	1	0	1	0	1
24670	9.366	9.801	15.396	1	0	1	0	1
24671	5.606	7.568	12.911	1	0	1	0	1
24672	5.6	7.273	12.182	1	0	1	0	1
24673	3.735	9.24	13.408	1	0	1	0	1
24674	5.753	0.593	8.166	1	1	1	1	1
24675	7.004	6.685	12.129	1	0	1	0	1
24676	4.954	7.102	11.215	1	0	1	0	1
24677	4.856	6.437	14.013	1	0	1	0	1
24678	6.115	6.366	12.857	1	0	1	0	1
24679	4.663	7.912	12.202	1	0	1	0	1
24680	5.627	8.07	11.651	1	0	1	0	1
24681	6.922	8.267	11.84	1	0	1	0	1
24682	6.204	5.688	11.939	1	0	1	0	1
24683	6.538	6.678	12.809	1	0	1	0	1
24684	8.235	6.834	12.481	1	0	1	0	1
24685	4.757	2.535	8.223	1	0	1	0	1
24686	3.545	5.101	10.6	1	0	1	0	1
24687	6.541	5.852	13.491	1	0	1	0	1
24688	3.179	1.382	7.426	1	1	1	1	1
24689	2.94	6.368	14.14	1	0	1	0	1
24690	7.906	6.29	12.549	1	0	1	0	1
24691	6.195	2.401	10.846	1	0	1	0	1
24692	2.587	4.55	13.971	1	0	1	0	1
24693	4.113	6.661	12.961	1	0	1	0	1
24694	8.831	0.051	14.241	1	1	1	1	1
24695	7.632	6.639	11.91	1	0	1	0	1
24696	5.008	7.443	12.673	1	0	1	0	1
24697	3.74	6.976	12.755	1	0	1	0	1
24698	1.452	4.282	8.306	0	0	1	0	1
24699	6.79	5.826	13.982	1	0	1	0	1
24700	8.174	6.972	13.431	1	0	1	0	1
24701	5.908	5.322	11.201	1	0	1	0	1
24702	2.133	5.438	10.156	1	0	1	0	1
24703	5.647	5.308	12.325	1	0	1	0	1
24704	6.192	7.346	12.793	1	0	1	0	1
24705	4.799	1.444	6.719	1	1	1	1	1
24706	8.47	7.306	12.796	1	0	1	0	1
24707	5.844	6.58	12.561	1	0	1	0	1
24708	5.241	5.68	11.969	1	0	1	0	1
24709	3.546	2.64	10.126	1	0	1	0	1
24710	7.386	2.787	9.419	1	0	1	0	1
24711	5.09	4.934	11.492	1	0	1	0	1
24712	6.764	4.276	7.05	1	0	1	0	1
24713	2.698	5.181	11.742	1	0	1	0	1
24714	5.406	4.95	11.26	1	0	1	0	1
24715	8.719	2.285	8.246	1	0	1	0	6
24716	2.825	2.737	12.103	1	0	1	0	1
24717	6.736	0.439	6.149	1	1	0	0	1
24718	8.094	5.592	12.872	1	0	1	0	1
24719	6.098	2.654	9.837	1	0	1	0	1
24720	6.512	5.234	11.305	1	0	1	0	1
24721	6.138	3.489	9.146	1	0	1	0	1
24722	8.777	5.974	11.885	1	0	1	0	1
24723	7.073	3.129	10.642	1	0	1	0	1
24724	8.208	6.929	11.816	1	0	1	0	1
24725	5.78	2.614	8.719	1	0	1	0	1
24726	7.596	3.815	12.251	1	0	1	0	1
24727	6.547	3.966	9.326	1	0	1	0	1
24728	5.656	3.588	12.242	1	0	1	0	1
24729	5.684	3.071	10.359	1	0	1	0	1
24730	6.602	5.008	11.6	1	0	1	0	1
24731	7.53	3.619	10.619	1	0	1	0	1
24732	9.127	3.75	11.08	1	0	1	0	1
24733	10.018	6.369	12.606	1	0	1	0	1
24734	4.401	2.362	10.24	1	0	1	0	1
24735	1.275	0.026	0.648	0	1	0	0	1
24736	8.587	3.108	10.987	1	0	1	0	1
24737	7.332	1.894	9.946	1	0	1	0	1
